,comment,keypoint,domain,label
37254,excellent outdoor space <SEP> positive,big screens <SEP> positive,Arts & Entertainment,0
37255,plenty of shops <SEP> positive,worst place <SEP> negative,Restaurants,0
37256,love location <SEP> positive,great place <SEP> positive,Arts & Entertainment,0
37257,highly educated tour guides <SEP> positive,great staff <SEP> positive,Arts & Entertainment,0
37258,amazing frontega chicken panini <SEP> positive,perfect consistency refried beans <SEP> positive,Restaurants,0
37259,5 stars bands <SEP> positive,good find <SEP> positive,Arts & Entertainment,0
37260,very good italian food <SEP> positive,wonderful restaurant <SEP> positive,Restaurants,0
37261,top notch service <SEP> positive,very attentive service <SEP> positive,Restaurants,1
37262,amazing frontega chicken panini <SEP> positive,great quality sushi <SEP> positive,Restaurants,0
37263,easy parking <SEP> positive,terrible venues <SEP> negative,Arts & Entertainment,0
37264,humongous sandwiches <SEP> positive,ridiculous badgering <SEP> negative,Restaurants,0
37265,perfect service <SEP> positive,great and friendly service <SEP> positive,Restaurants,1
37266,very friendly staff <SEP> positive,excellent customer service <SEP> positive,Beauty & Spas,0
37267,best fast mexican food <SEP> positive,good food <SEP> positive,Restaurants,1
37268,classy restaurants <SEP> positive,great attention to <SEP> positive,Beauty & Spas,0
37269,very affordable rates <SEP> positive,extremely affordable <SEP> positive,Beauty & Spas,0
37270,decent place <SEP> positive,good find <SEP> positive,Arts & Entertainment,0
37271,very helpful everyone <SEP> positive,good service <SEP> positive,Automotive,0
37272,not painted very good toes <SEP> positive,outstanding deep tissue massage <SEP> positive,Beauty & Spas,0
37273,excellent wings <SEP> positive,crisp wings <SEP> positive,Restaurants,1
37274,top choices panini <SEP> positive,spicy food <SEP> negative,Restaurants,0
37275,very talented magician <SEP> positive,super friendly staff <SEP> positive,Arts & Entertainment,0
37276,juicy burger <SEP> positive,seasoned well rice <SEP> positive,Restaurants,0
37277,very nice and patient waiter <SEP> positive,great customer service <SEP> positive,Restaurants,0
37278,good theater <SEP> positive,fun music <SEP> positive,Arts & Entertainment,0
37279,very helpful service <SEP> positive,very unprofessional service <SEP> negative,Automotive,0
37280,flavorful fajitas <SEP> positive,fairly priced drinks <SEP> positive,Restaurants,0
37281,super friendly and helpful staff <SEP> positive,friendly and attentive concessions <SEP> positive,Arts & Entertainment,0
37282,terrible all around service <SEP> negative,extremely mediocre service <SEP> negative,Restaurants,1
37283,perfect options <SEP> positive,great selection of movies <SEP> positive,Arts & Entertainment,0
37284,really good sound system <SEP> positive,huge tourist trap <SEP> positive,Arts & Entertainment,0
37285,poor management <SEP> negative,outstanding service <SEP> positive,Automotive,0
37286,always friendly and helpful staff <SEP> positive,amazing service <SEP> positive,Restaurants,0
37287,very warm inside <SEP> negative,engaging show <SEP> positive,Arts & Entertainment,0
37288,must parking <SEP> positive,best airport parking <SEP> positive,Automotive,0
37289,favorite wing place <SEP> positive,worst place <SEP> negative,Restaurants,0
37290,family - run local restaurant <SEP> positive,friendly staff <SEP> positive,Restaurants,0
37291,great care bartenders <SEP> positive,amazing service <SEP> positive,Restaurants,0
37292,impressed customer service <SEP> positive,good service <SEP> positive,Automotive,1
37293,awful vodka recommendation <SEP> negative,poor beer selection <SEP> negative,Restaurants,0
37294,love space <SEP> positive,comfortable sets <SEP> positive,Arts & Entertainment,0
37295,very helpful everyone <SEP> positive,friendly staff <SEP> positive,Beauty & Spas,0
37296,very professional employees <SEP> positive,great staff <SEP> positive,Beauty & Spas,0
37297,awesome bread selection <SEP> positive,great family restaurant <SEP> positive,Restaurants,0
37298,cool pedicure options <SEP> positive,best pedicures <SEP> positive,Beauty & Spas,0
37299,good business relationship <SEP> positive,best airport parking <SEP> positive,Automotive,0
37300,good bar <SEP> positive,skilled performers <SEP> positive,Arts & Entertainment,0
37301,very warm inside <SEP> negative,excellent affordable night out <SEP> positive,Arts & Entertainment,0
37302,good up beat music <SEP> positive,best wings <SEP> positive,Restaurants,0
37303,quintessential purveyor <SEP> positive,fine customer service <SEP> positive,Beauty & Spas,0
37304,like sandwiches <SEP> positive,authentic korean food <SEP> positive,Restaurants,0
37305,love decor <SEP> positive,engaging show <SEP> positive,Arts & Entertainment,0
37306,great customer <SEP> positive,super friendly staff <SEP> positive,Arts & Entertainment,0
37307,very good tortilla chips <SEP> positive,authentic korean food <SEP> positive,Restaurants,0
37308,poor ratings <SEP> negative,worst car buying experience <SEP> negative,Automotive,0
37309,cold sausage <SEP> negative,good quality mexican food <SEP> positive,Restaurants,0
37310,fine service <SEP> positive,friendly and helpful waitress <SEP> positive,Restaurants,0
37311,awesome fate <SEP> positive,great bar <SEP> positive,Arts & Entertainment,0
37312,pleased experience <SEP> positive,fraudulent place <SEP> negative,Automotive,0
37313,best bartender <SEP> positive,prompt and efficient service <SEP> positive,Restaurants,0
37314,fun little place <SEP> positive,upbeat music <SEP> positive,Arts & Entertainment,0
37315,very friendly staff <SEP> positive,friendly and thorough gina <SEP> positive,Beauty & Spas,0
37316,very very hood food <SEP> negative,cold food <SEP> negative,Restaurants,1
37317,soo yummy everything <SEP> positive,great korean fusion <SEP> positive,Restaurants,0
37318,uncooked slab <SEP> negative,good portions omelets <SEP> positive,Restaurants,0
37319,really terrific massages <SEP> positive,best pedicure <SEP> positive,Beauty & Spas,0
37320,reasonably priced <SEP> positive,great price <SEP> positive,Beauty & Spas,0
37321,impeccable service <SEP> positive,absolutely top notch service <SEP> positive,Automotive,1
37322,great stylists <SEP> positive,great quality work <SEP> positive,Beauty & Spas,0
37323,prompt check <SEP> positive,hit or miss service <SEP> negative,Restaurants,0
37324,extremely knowledgeable about cars <SEP> positive,worst vacuum <SEP> negative,Automotive,0
37325,super friendly owner <SEP> positive,no customer service <SEP> negative,Restaurants,0
37326,very staff <SEP> positive,loyal customer <SEP> positive,Automotive,0
37327,helpful staff <SEP> positive,very attentive service <SEP> positive,Restaurants,0
37328,very fair lunch <SEP> positive,ridiculous badgering <SEP> negative,Restaurants,0
37329,terrific stylist <SEP> positive,great conversationalist <SEP> positive,Beauty & Spas,0
37330,must hot fresh bread <SEP> negative,great quality sushi <SEP> positive,Restaurants,0
37331,great outdoor atmosphere <SEP> positive,nice casino <SEP> positive,Arts & Entertainment,0
37332,absolutely horrible customer service <SEP> negative,loyal customer <SEP> positive,Automotive,0
37333,incredibly friendly and communicative people <SEP> positive,friendly and helpful staff <SEP> positive,Arts & Entertainment,0
37334,excellent outdoor space <SEP> positive,beautiful view <SEP> positive,Arts & Entertainment,0
37335,highly satisfied customer service <SEP> positive,friendly and speedy service <SEP> positive,Restaurants,1
37336,clean coffee shop <SEP> positive,great local coffee shop <SEP> positive,Arts & Entertainment,1
37337,amazing instructor <SEP> positive,incredible instructor <SEP> positive,Arts & Entertainment,1
37338,amazing cut <SEP> positive,great pedicures <SEP> positive,Beauty & Spas,0
37339,expensive drinks <SEP> negative,great coffee recommendations <SEP> positive,Arts & Entertainment,0
37340,good seat in <SEP> positive,comfy recliners <SEP> positive,Arts & Entertainment,0
37341,inaccurate information <SEP> negative,best airport parking <SEP> positive,Automotive,0
37342,very reasonable amount <SEP> positive,reasonably priced <SEP> positive,Automotive,0
37343,awful food <SEP> negative,disappointing food <SEP> negative,Restaurants,1
37344,love movie theater <SEP> positive,terrible venues <SEP> negative,Arts & Entertainment,0
37345,decent music <SEP> positive,great decor <SEP> positive,Arts & Entertainment,0
37346,very everything <SEP> positive,great atmosphere <SEP> positive,Restaurants,0
37347,incredibly friendly people <SEP> positive,overpriced for <SEP> negative,Restaurants,0
37348,isolated experience <SEP> negative,fitting decor <SEP> positive,Restaurants,0
37349,great and friendly service <SEP> positive,patient staff <SEP> positive,Restaurants,0
37350,fast parking <SEP> positive,great communication <SEP> positive,Automotive,0
37351,new barber shop <SEP> positive,friendly and thorough gina <SEP> positive,Beauty & Spas,0
37352,coolest theatre <SEP> positive,terrible venues <SEP> negative,Arts & Entertainment,0
37353,active architectural program <SEP> positive,fun music <SEP> positive,Arts & Entertainment,0
37354,fun little place <SEP> positive,scenic vistas <SEP> positive,Arts & Entertainment,0
37355,impressive nails <SEP> positive,great detail <SEP> positive,Beauty & Spas,0
37356,free refills large <SEP> positive,great coffee recommendations <SEP> positive,Arts & Entertainment,0
37357,was performance <SEP> positive,excellent affordable night out <SEP> positive,Arts & Entertainment,0
37358,great quality customer service <SEP> positive,happy customer <SEP> positive,Automotive,1
37359,busy night <SEP> negative,classic music <SEP> positive,Restaurants,0
37360,classical decor <SEP> positive,great neighborhood <SEP> positive,Restaurants,0
37361,killer view <SEP> positive,comfortable electric recliners <SEP> positive,Arts & Entertainment,0
37362,fun cars <SEP> positive,multiple level parking <SEP> positive,Beauty & Spas,0
37363,phenomenal massage <SEP> positive,multiple level parking <SEP> positive,Beauty & Spas,0
37364,enchanting living room <SEP> positive,expensive parking <SEP> negative,Arts & Entertainment,0
37365,affordable nail salons <SEP> positive,great customer <SEP> positive,Beauty & Spas,0
37366,extremely dry bread <SEP> positive,great late night grub spot <SEP> positive,Restaurants,0
37367,fun time <SEP> positive,cheap fun entertainment <SEP> positive,Arts & Entertainment,0
37368,very warm inside <SEP> negative,comfortable electric recliners <SEP> positive,Arts & Entertainment,0
37369,so very waitresses <SEP> positive,great and friendly service <SEP> positive,Restaurants,0
37370,hard to stay seated <SEP> negative,comfy recliners <SEP> positive,Arts & Entertainment,0
37371,perfect patio <SEP> positive,great atmosphere <SEP> positive,Restaurants,0
37372,eaten kalbi short rib <SEP> negative,wilted lettuce <SEP> negative,Restaurants,0
37373,aggressive bouncers <SEP> negative,friendly and attentive concessions <SEP> positive,Arts & Entertainment,0
37374,affordable nail salons <SEP> positive,subpar services <SEP> negative,Beauty & Spas,0
37375,impressed services <SEP> positive,fine customer service <SEP> positive,Beauty & Spas,0
37376,very clean park <SEP> positive,love seats <SEP> positive,Arts & Entertainment,0
37377,excellent tour guide <SEP> positive,friendly and helpful staff <SEP> positive,Arts & Entertainment,0
37378,recommend discount tires <SEP> positive,fraudulent place <SEP> negative,Automotive,0
37379,excellent customer service <SEP> positive,top - notch service <SEP> positive,Automotive,1
37380,horrible turkey <SEP> negative,good quality mexican food <SEP> positive,Restaurants,0
37381,always pretty good service <SEP> positive,great and friendly service <SEP> positive,Restaurants,1
37382,very friendly and going server <SEP> positive,very good customer service <SEP> positive,Restaurants,0
37383,issues with car <SEP> negative,poor effort <SEP> negative,Automotive,0
37384,enjoyed music selection <SEP> positive,upbeat music <SEP> positive,Arts & Entertainment,1
37385,very friendly & polite driver <SEP> positive,efficient service department <SEP> positive,Automotive,0
37386,very nice helpful <SEP> positive,great staff <SEP> positive,Beauty & Spas,0
37387,super busy waitress <SEP> negative,very good customer service <SEP> positive,Restaurants,0
37388,average food <SEP> negative,great soups <SEP> positive,Restaurants,0
37389,happy service <SEP> positive,loyal customer <SEP> positive,Automotive,0
37390,positive reviews <SEP> positive,worst car buying experience <SEP> negative,Automotive,0
37391,favorite service <SEP> positive,best attention to <SEP> positive,Beauty & Spas,0
